Date,Price,Price_lag1,Price_lag2,Price_lag3,Price_lag4,Price_lag5,Price_lag6,Price_lag7,Price_lag8,Price_lag9,Price_lag10
2021-10-05,78.57,77.33,75.58,74.7,74.5,74.9,75.08,73.61,72.95,71.89,70.49
2021-10-06,77.06,78.57,77.33,75.58,74.7,74.5,74.9,75.08,73.61,72.95,71.89
2021-10-07,77.96,77.06,78.57,77.33,75.58,74.7,74.5,74.9,75.08,73.61,72.95
2021-10-08,78.76,77.96,77.06,78.57,77.33,75.58,74.7,74.5,74.9,75.08,73.61
2021-10-11,79.92,78.76,77.96,77.06,78.57,77.33,75.58,74.7,74.5,74.9,75.08
2021-10-12,79.92,79.92,78.76,77.96,77.06,78.57,77.33,75.58,74.7,74.5,74.9
2021-10-13,79.82,79.92,79.92,78.76,77.96,77.06,78.57,77.33,75.58,74.7,74.5
2021-10-14,80.77,79.82,79.92,79.92,78.76,77.96,77.06,78.57,77.33,75.58,74.7
2021-10-15,81.73,80.77,79.82,79.92,79.92,78.76,77.96,77.06,78.57,77.33,75.58
2021-10-18,81.69,81.73,80.77,79.82,79.92,79.92,78.76,77.96,77.06,78.57,77.33
2021-10-19,82.44,81.69,81.73,80.77,79.82,79.92,79.92,78.76,77.96,77.06,78.57
2021-10-20,83.42,82.44,81.69,81.73,80.77,79.82,79.92,79.92,78.76,77.96,77.06
2021-10-21,81.36,83.42,82.44,81.69,81.73,80.77,79.82,79.92,79.92,78.76,77.96
2021-10-22,82.5,81.36,83.42,82.44,81.69,81.73,80.77,79.82,79.92,79.92,78.76
2021-10-25,82.61,82.5,81.36,83.42,82.44,81.69,81.73,80.77,79.82,79.92,79.92
2021-10-26,83.36,82.61,82.5,81.36,83.42,82.44,81.69,81.73,80.77,79.82,79.92
2021-10-27,81.48,83.36,82.61,82.5,81.36,83.42,82.44,81.69,81.73,80.77,79.82
2021-10-28,81.46,81.48,83.36,82.61,82.5,81.36,83.42,82.44,81.69,81.73,80.77
2021-10-29,81.78,81.46,81.48,83.36,82.61,82.5,81.36,83.42,82.44,81.69,81.73
2021-11-01,82.45,81.78,81.46,81.48,83.36,82.61,82.5,81.36,83.42,82.44,81.69
2021-11-02,82.44,82.45,81.78,81.46,81.48,83.36,82.61,82.5,81.36,83.42,82.44
2021-11-03,79.57,82.44,82.45,81.78,81.46,81.48,83.36,82.61,82.5,81.36,83.42
2021-11-04,77.7,79.57,82.44,82.45,81.78,81.46,81.48,83.36,82.61,82.5,81.36
2021-11-05,80.13,77.7,79.57,82.44,82.45,81.78,81.46,81.48,83.36,82.61,82.5
2021-11-08,80.74,80.13,77.7,79.57,82.44,82.45,81.78,81.46,81.48,83.36,82.61
2021-11-09,82.56,80.74,80.13,77.7,79.57,82.44,82.45,81.78,81.46,81.48,83.36
2021-11-10,80.06,82.56,80.74,80.13,77.7,79.57,82.44,82.45,81.78,81.46,81.48
2021-11-11,80.42,80.06,82.56,80.74,80.13,77.7,79.57,82.44,82.45,81.78,81.46
2021-11-12,79.69,80.42,80.06,82.56,80.74,80.13,77.7,79.57,82.44,82.45,81.78
2021-11-15,79.75,79.69,80.42,80.06,82.56,80.74,80.13,77.7,79.57,82.44,82.45
2021-11-16,79.74,79.75,79.69,80.42,80.06,82.56,80.74,80.13,77.7,79.57,82.44
2021-11-17,77.55,79.74,79.75,79.69,80.42,80.06,82.56,80.74,80.13,77.7,79.57
2021-11-18,78.41,77.55,79.74,79.75,79.69,80.42,80.06,82.56,80.74,80.13,77.7
2021-11-19,75.94,78.41,77.55,79.74,79.75,79.69,80.42,80.06,82.56,80.74,80.13
2021-11-22,76.12,75.94,78.41,77.55,79.74,79.75,79.69,80.42,80.06,82.56,80.74
2021-11-23,77.94,76.12,75.94,78.41,77.55,79.74,79.75,79.69,80.42,80.06,82.56
2021-11-24,77.81,77.94,76.12,75.94,78.41,77.55,79.74,79.75,79.69,80.42,80.06
2021-11-25,77.41,77.81,77.94,76.12,75.94,78.41,77.55,79.74,79.75,79.69,80.42
2021-11-26,67.84,77.41,77.81,77.94,76.12,75.94,78.41,77.55,79.74,79.75,79.69
2021-11-29,69.62,67.84,77.41,77.81,77.94,76.12,75.94,78.41,77.55,79.74,79.75
2021-11-30,65.85,69.62,67.84,77.41,77.81,77.94,76.12,75.94,78.41,77.55,79.74
2021-12-01,65.37,65.85,69.62,67.84,77.41,77.81,77.94,76.12,75.94,78.41,77.55
2021-12-02,66.27,65.37,65.85,69.62,67.84,77.41,77.81,77.94,76.12,75.94,78.41
2021-12-03,66.1,66.27,65.37,65.85,69.62,67.84,77.41,77.81,77.94,76.12,75.94
2021-12-06,69.3,66.1,66.27,65.37,65.85,69.62,67.84,77.41,77.81,77.94,76.12
2021-12-07,71.84,69.3,66.1,66.27,65.37,65.85,69.62,67.84,77.41,77.81,77.94
2021-12-08,72.18,71.84,69.3,66.1,66.27,65.37,65.85,69.62,67.84,77.41,77.81
2021-12-09,70.79,72.18,71.84,69.3,66.1,66.27,65.37,65.85,69.62,67.84,77.41
2021-12-10,71.48,70.79,72.18,71.84,69.3,66.1,66.27,65.37,65.85,69.62,67.84
2021-12-13,71.06,71.48,70.79,72.18,71.84,69.3,66.1,66.27,65.37,65.85,69.62
2021-12-14,70.52,71.06,71.48,70.79,72.18,71.84,69.3,66.1,66.27,65.37,65.85
2021-12-15,70.66,70.52,71.06,71.48,70.79,72.18,71.84,69.3,66.1,66.27,65.37
2021-12-16,72.15,70.66,70.52,71.06,71.48,70.79,72.18,71.84,69.3,66.1,66.27
2021-12-17,70.72,72.15,70.66,70.52,71.06,71.48,70.79,72.18,71.84,69.3,66.1
2021-12-20,68.61,70.72,72.15,70.66,70.52,71.06,71.48,70.79,72.18,71.84,69.3
2021-12-21,70.82,68.61,70.72,72.15,70.66,70.52,71.06,71.48,70.79,72.18,71.84
2021-12-22,72.33,70.82,68.61,70.72,72.15,70.66,70.52,71.06,71.48,70.79,72.18
2021-12-23,73.42,72.33,70.82,68.61,70.72,72.15,70.66,70.52,71.06,71.48,70.79
2021-12-27,75.18,73.42,72.33,70.82,68.61,70.72,72.15,70.66,70.52,71.06,71.48
2021-12-28,75.6,75.18,73.42,72.33,70.82,68.61,70.72,72.15,70.66,70.52,71.06
2021-12-29,76.18,75.6,75.18,73.42,72.33,70.82,68.61,70.72,72.15,70.66,70.52
2021-12-30,76.61,76.18,75.6,75.18,73.42,72.33,70.82,68.61,70.72,72.15,70.66
2021-12-31,74.88,76.61,76.18,75.6,75.18,73.42,72.33,70.82,68.61,70.72,72.15
2022-01-03,75.85,74.88,76.61,76.18,75.6,75.18,73.42,72.33,70.82,68.61,70.72
2022-01-04,76.74,75.85,74.88,76.61,76.18,75.6,75.18,73.42,72.33,70.82,68.61
2022-01-05,77.47,76.74,75.85,74.88,76.61,76.18,75.6,75.18,73.42,72.33,70.82
2022-01-06,78.88,77.47,76.74,75.85,74.88,76.61,76.18,75.6,75.18,73.42,72.33
2022-01-07,78.44,78.88,77.47,76.74,75.85,74.88,76.61,76.18,75.6,75.18,73.42
2022-01-10,77.7,78.44,78.88,77.47,76.74,75.85,74.88,76.61,76.18,75.6,75.18
2022-01-11,80.67,77.7,78.44,78.88,77.47,76.74,75.85,74.88,76.61,76.18,75.6
2022-01-12,82.02,80.67,77.7,78.44,78.88,77.47,76.74,75.85,74.88,76.61,76.18
2022-01-13,81.62,82.02,80.67,77.7,78.44,78.88,77.47,76.74,75.85,74.88,76.61
2022-01-14,83.3,81.62,82.02,80.67,77.7,78.44,78.88,77.47,76.74,75.85,74.88
2022-01-16,83.83,83.3,81.62,82.02,80.67,77.7,78.44,78.88,77.47,76.74,75.85
2022-01-17,83.69,83.83,83.3,81.62,82.02,80.67,77.7,78.44,78.88,77.47,76.74
2022-01-18,84.83,83.69,83.83,83.3,81.62,82.02,80.67,77.7,78.44,78.88,77.47
2022-01-19,85.8,84.83,83.69,83.83,83.3,81.62,82.02,80.67,77.7,78.44,78.88
2022-01-20,85.55,85.8,84.83,83.69,83.83,83.3,81.62,82.02,80.67,77.7,78.44
2022-01-21,84.14,85.55,85.8,84.83,83.69,83.83,83.3,81.62,82.02,80.67,77.7
2022-01-24,82.41,84.14,85.55,85.8,84.83,83.69,83.83,83.3,81.62,82.02,80.67
2022-01-25,84.37,82.41,84.14,85.55,85.8,84.83,83.69,83.83,83.3,81.62,82.02
2022-01-26,85.96,84.37,82.41,84.14,85.55,85.8,84.83,83.69,83.83,83.3,81.62
2022-01-27,85.29,85.96,84.37,82.41,84.14,85.55,85.8,84.83,83.69,83.83,83.3
2022-01-28,85.43,85.29,85.96,84.37,82.41,84.14,85.55,85.8,84.83,83.69,83.83
2022-01-31,86.49,85.43,85.29,85.96,84.37,82.41,84.14,85.55,85.8,84.83,83.69
2022-02-01,86.46,86.49,85.43,85.29,85.96,84.37,82.41,84.14,85.55,85.8,84.83
2022-02-02,86.69,86.46,86.49,85.43,85.29,85.96,84.37,82.41,84.14,85.55,85.8
2022-02-03,88.45,86.69,86.46,86.49,85.43,85.29,85.96,84.37,82.41,84.14,85.55
2022-02-04,90.33,88.45,86.69,86.46,86.49,85.43,85.29,85.96,84.37,82.41,84.14
2022-02-07,89.77,90.33,88.45,86.69,86.46,86.49,85.43,85.29,85.96,84.37,82.41
2022-02-08,87.9,89.77,90.33,88.45,86.69,86.46,86.49,85.43,85.29,85.96,84.37
2022-02-09,88.53,87.9,89.77,90.33,88.45,86.69,86.46,86.49,85.43,85.29,85.96
2022-02-10,88.56,88.53,87.9,89.77,90.33,88.45,86.69,86.46,86.49,85.43,85.29
2022-02-11,91.42,88.56,88.53,87.9,89.77,90.33,88.45,86.69,86.46,86.49,85.43
2022-02-14,93.5,91.42,88.56,88.53,87.9,89.77,90.33,88.45,86.69,86.46,86.49
2022-02-15,90.21,93.5,91.42,88.56,88.53,87.9,89.77,90.33,88.45,86.69,86.46
2022-02-16,91.83,90.21,93.5,91.42,88.56,88.53,87.9,89.77,90.33,88.45,86.69
2022-02-17,90.04,91.83,90.21,93.5,91.42,88.56,88.53,87.9,89.77,90.33,88.45
2022-02-18,90.21,90.04,91.83,90.21,93.5,91.42,88.56,88.53,87.9,89.77,90.33
2022-02-20,91.62,90.21,90.04,91.83,90.21,93.5,91.42,88.56,88.53,87.9,89.77
2022-02-21,92.65,91.62,90.21,90.04,91.83,90.21,93.5,91.42,88.56,88.53,87.9
2022-02-22,91.91,92.65,91.62,90.21,90.04,91.83,90.21,93.5,91.42,88.56,88.53
2022-02-23,90.69,91.91,92.65,91.62,90.21,90.04,91.83,90.21,93.5,91.42,88.56
2022-02-24,90.94,90.69,91.91,92.65,91.62,90.21,90.04,91.83,90.21,93.5,91.42
2022-02-25,89.89,90.94,90.69,91.91,92.65,91.62,90.21,90.04,91.83,90.21,93.5
2022-02-28,93.5,89.89,90.94,90.69,91.91,92.65,91.62,90.21,90.04,91.83,90.21
2022-03-01,100.21,93.5,89.89,90.94,90.69,91.91,92.65,91.62,90.21,90.04,91.83
2022-03-02,107.06,100.21,93.5,89.89,90.94,90.69,91.91,92.65,91.62,90.21,90.04
2022-03-03,104.61,107.06,100.21,93.5,89.89,90.94,90.69,91.91,92.65,91.62,90.21
2022-03-04,112.11,104.61,107.06,100.21,93.5,89.89,90.94,90.69,91.91,92.65,91.62
2022-03-07,115.8,112.11,104.61,107.06,100.21,93.5,89.89,90.94,90.69,91.91,92.65
2022-03-08,119.65,115.8,112.11,104.61,107.06,100.21,93.5,89.89,90.94,90.69,91.91
2022-03-09,105.05,119.65,115.8,112.11,104.61,107.06,100.21,93.5,89.89,90.94,90.69
2022-03-10,102.99,105.05,119.65,115.8,112.11,104.61,107.06,100.21,93.5,89.89,90.94
2022-03-11,106.3,102.99,105.05,119.65,115.8,112.11,104.61,107.06,100.21,93.5,89.89
2022-03-14,101.18,106.3,102.99,105.05,119.65,115.8,112.11,104.61,107.06,100.21,93.5
2022-03-15,94.79,101.18,106.3,102.99,105.05,119.65,115.8,112.11,104.61,107.06,100.21
2022-03-16,93.59,94.79,101.18,106.3,102.99,105.05,119.65,115.8,112.11,104.61,107.06
2022-03-17,101.65,93.59,94.79,101.18,106.3,102.99,105.05,119.65,115.8,112.11,104.61
2022-03-18,103.09,101.65,93.59,94.79,101.18,106.3,102.99,105.05,119.65,115.8,112.11
2022-03-21,109.97,103.09,101.65,93.59,94.79,101.18,106.3,102.99,105.05,119.65,115.8
2022-03-22,109.27,109.97,103.09,101.65,93.59,94.79,101.18,106.3,102.99,105.05,119.65
2022-03-23,111.99,109.27,109.97,103.09,101.65,93.59,94.79,101.18,106.3,102.99,105.05
2022-03-24,109.43,111.99,109.27,109.97,103.09,101.65,93.59,94.79,101.18,106.3,102.99
2022-03-25,111.06,109.43,111.99,109.27,109.97,103.09,101.65,93.59,94.79,101.18,106.3
2022-03-28,103.42,111.06,109.43,111.99,109.27,109.97,103.09,101.65,93.59,94.79,101.18
2022-03-29,102.05,103.42,111.06,109.43,111.99,109.27,109.97,103.09,101.65,93.59,94.79
2022-03-30,105.68,102.05,103.42,111.06,109.43,111.99,109.27,109.97,103.09,101.65,93.59
2022-03-31,98.52,105.68,102.05,103.42,111.06,109.43,111.99,109.27,109.97,103.09,101.65
2022-04-01,97.9,98.52,105.68,102.05,103.42,111.06,109.43,111.99,109.27,109.97,103.09
2022-04-04,101.84,97.9,98.52,105.68,102.05,103.42,111.06,109.43,111.99,109.27,109.97
2022-04-05,100.68,101.84,97.9,98.52,105.68,102.05,103.42,111.06,109.43,111.99,109.27
2022-04-06,95.41,100.68,101.84,97.9,98.52,105.68,102.05,103.42,111.06,109.43,111.99
2022-04-07,95.51,95.41,100.68,101.84,97.9,98.52,105.68,102.05,103.42,111.06,109.43
2022-04-08,97.73,95.51,95.41,100.68,101.84,97.9,98.52,105.68,102.05,103.42,111.06
2022-04-11,93.92,97.73,95.51,95.41,100.68,101.84,97.9,98.52,105.68,102.05,103.42
2022-04-12,100.15,93.92,97.73,95.51,95.41,100.68,101.84,97.9,98.52,105.68,102.05
2022-04-13,103.79,100.15,93.92,97.73,95.51,95.41,100.68,101.84,97.9,98.52,105.68
2022-04-14,106.38,103.79,100.15,93.92,97.73,95.51,95.41,100.68,101.84,97.9,98.52
2022-04-18,107.61,106.38,103.79,100.15,93.92,97.73,95.51,95.41,100.68,101.84,97.9
2022-04-19,102.05,107.61,106.38,103.79,100.15,93.92,97.73,95.51,95.41,100.68,101.84
2022-04-20,102.19,102.05,107.61,106.38,103.79,100.15,93.92,97.73,95.51,95.41,100.68
2022-04-21,102.96,102.19,102.05,107.61,106.38,103.79,100.15,93.92,97.73,95.51,95.41
2022-04-22,101.05,102.96,102.19,102.05,107.61,106.38,103.79,100.15,93.92,97.73,95.51
2022-04-25,97.67,101.05,102.96,102.19,102.05,107.61,106.38,103.79,100.15,93.92,97.73
2022-04-26,100.41,97.67,101.05,102.96,102.19,102.05,107.61,106.38,103.79,100.15,93.92
2022-04-27,100.68,100.41,97.67,101.05,102.96,102.19,102.05,107.61,106.38,103.79,100.15
2022-04-28,103.47,100.68,100.41,97.67,101.05,102.96,102.19,102.05,107.61,106.38,103.79
2022-04-29,102.94,103.47,100.68,100.41,97.67,101.05,102.96,102.19,102.05,107.61,106.38
2022-05-02,103.42,102.94,103.47,100.68,100.41,97.67,101.05,102.96,102.19,102.05,107.61
2022-05-03,100.9,103.42,102.94,103.47,100.68,100.41,97.67,101.05,102.96,102.19,102.05
2022-05-04,106.22,100.9,103.42,102.94,103.47,100.68,100.41,97.67,101.05,102.96,102.19
2022-05-05,106.74,106.22,100.9,103.42,102.94,103.47,100.68,100.41,97.67,101.05,102.96
2022-05-06,108.33,106.74,106.22,100.9,103.42,102.94,103.47,100.68,100.41,97.67,101.05
2022-05-09,101.77,108.33,106.74,106.22,100.9,103.42,102.94,103.47,100.68,100.41,97.67
2022-05-10,98.45,101.77,108.33,106.74,106.22,100.9,103.42,102.94,103.47,100.68,100.41
2022-05-11,104.03,98.45,101.77,108.33,106.74,106.22,100.9,103.42,102.94,103.47,100.68
2022-05-12,104.4,104.03,98.45,101.77,108.33,106.74,106.22,100.9,103.42,102.94,103.47
2022-05-13,108.63,104.4,104.03,98.45,101.77,108.33,106.74,106.22,100.9,103.42,102.94
2022-05-16,111.82,108.63,104.4,104.03,98.45,101.77,108.33,106.74,106.22,100.9,103.42
2022-05-17,109.63,111.82,108.63,104.4,104.03,98.45,101.77,108.33,106.74,106.22,100.9
2022-05-18,107.04,109.63,111.82,108.63,104.4,104.03,98.45,101.77,108.33,106.74,106.22
2022-05-19,109.89,107.04,109.63,111.82,108.63,104.4,104.03,98.45,101.77,108.33,106.74
2022-05-20,110.28,109.89,107.04,109.63,111.82,108.63,104.4,104.03,98.45,101.77,108.33
2022-05-23,107.54,110.28,109.89,107.04,109.63,111.82,108.63,104.4,104.03,98.45,101.77
2022-05-24,107.2,107.54,110.28,109.89,107.04,109.63,111.82,108.63,104.4,104.03,98.45
2022-05-25,107.75,107.2,107.54,110.28,109.89,107.04,109.63,111.82,108.63,104.4,104.03
2022-05-26,111.25,107.75,107.2,107.54,110.28,109.89,107.04,109.63,111.82,108.63,104.4
2022-05-27,112.23,111.25,107.75,107.2,107.54,110.28,109.89,107.04,109.63,111.82,108.63
2022-05-29,115.61,112.23,111.25,107.75,107.2,107.54,110.28,109.89,107.04,109.63,111.82
2022-05-30,117.61,115.61,112.23,111.25,107.75,107.2,107.54,110.28,109.89,107.04,109.63
2022-05-31,111.91,117.61,115.61,112.23,111.25,107.75,107.2,107.54,110.28,109.89,107.04
2022-06-01,112.72,111.91,117.61,115.61,112.23,111.25,107.75,107.2,107.54,110.28,109.89
2022-06-02,114.3,112.72,111.91,117.61,115.61,112.23,111.25,107.75,107.2,107.54,110.28
2022-06-03,116.23,114.3,112.72,111.91,117.61,115.61,112.23,111.25,107.75,107.2,107.54
2022-06-06,116.06,116.23,114.3,112.72,111.91,117.61,115.61,112.23,111.25,107.75,107.2
2022-06-07,117.1,116.06,116.23,114.3,112.72,111.91,117.61,115.61,112.23,111.25,107.75
2022-06-08,119.78,117.1,116.06,116.23,114.3,112.72,111.91,117.61,115.61,112.23,111.25
2022-06-09,119.09,119.78,117.1,116.06,116.23,114.3,112.72,111.91,117.61,115.61,112.23
2022-06-10,118.12,119.09,119.78,117.1,116.06,116.23,114.3,112.72,111.91,117.61,115.61
2022-06-13,118.25,118.12,119.09,119.78,117.1,116.06,116.23,114.3,112.72,111.91,117.61
2022-06-14,116.26,118.25,118.12,119.09,119.78,117.1,116.06,116.23,114.3,112.72,111.91
2022-06-15,113.09,116.26,118.25,118.12,119.09,119.78,117.1,116.06,116.23,114.3,112.72
2022-06-16,115.25,113.09,116.26,118.25,118.12,119.09,119.78,117.1,116.06,116.23,114.3
2022-06-17,107.99,115.25,113.09,116.26,118.25,118.12,119.09,119.78,117.1,116.06,116.23
2022-06-19,108.94,107.99,115.25,113.09,116.26,118.25,118.12,119.09,119.78,117.1,116.06
2022-06-20,108.84,108.94,107.99,115.25,113.09,116.26,118.25,118.12,119.09,119.78,117.1
2022-06-21,109.52,108.84,108.94,107.99,115.25,113.09,116.26,118.25,118.12,119.09,119.78
2022-06-22,103.99,109.52,108.84,108.94,107.99,115.25,113.09,116.26,118.25,118.12,119.09
2022-06-23,101.58,103.99,109.52,108.84,108.94,107.99,115.25,113.09,116.26,118.25,118.12
2022-06-24,104.45,101.58,103.99,109.52,108.84,108.94,107.99,115.25,113.09,116.26,118.25
2022-06-27,106.38,104.45,101.58,103.99,109.52,108.84,108.94,107.99,115.25,113.09,116.26
2022-06-28,108.89,106.38,104.45,101.58,103.99,109.52,108.84,108.94,107.99,115.25,113.09
2022-06-29,107.01,108.89,106.38,104.45,101.58,103.99,109.52,108.84,108.94,107.99,115.25
2022-06-30,103.1,107.01,108.89,106.38,104.45,101.58,103.99,109.52,108.84,108.94,107.99
2022-07-01,105.39,103.1,107.01,108.89,106.38,104.45,101.58,103.99,109.52,108.84,108.94
2022-07-03,108.19,105.39,103.1,107.01,108.89,106.38,104.45,101.58,103.99,109.52,108.84
2022-07-04,110.4,108.19,105.39,103.1,107.01,108.89,106.38,104.45,101.58,103.99,109.52
2022-07-05,96.52,110.4,108.19,105.39,103.1,107.01,108.89,106.38,104.45,101.58,103.99
2022-07-06,94.98,96.52,110.4,108.19,105.39,103.1,107.01,108.89,106.38,104.45,101.58
2022-07-07,99.25,94.98,96.52,110.4,108.19,105.39,103.1,107.01,108.89,106.38,104.45
2022-07-08,101.53,99.25,94.98,96.52,110.4,108.19,105.39,103.1,107.01,108.89,106.38
2022-07-11,101.21,101.53,99.25,94.98,96.52,110.4,108.19,105.39,103.1,107.01,108.89
2022-07-12,93.31,101.21,101.53,99.25,94.98,96.52,110.4,108.19,105.39,103.1,107.01
2022-07-13,93.83,93.31,101.21,101.53,99.25,94.98,96.52,110.4,108.19,105.39,103.1
2022-07-14,92.83,93.83,93.31,101.21,101.53,99.25,94.98,96.52,110.4,108.19,105.39
2022-07-15,94.57,92.83,93.83,93.31,101.21,101.53,99.25,94.98,96.52,110.4,108.19
2022-07-18,99.42,94.57,92.83,93.83,93.31,101.21,101.53,99.25,94.98,96.52,110.4
2022-07-19,100.74,99.42,94.57,92.83,93.83,93.31,101.21,101.53,99.25,94.98,96.52
2022-07-20,99.88,100.74,99.42,94.57,92.83,93.83,93.31,101.21,101.53,99.25,94.98
2022-07-21,93.78,99.88,100.74,99.42,94.57,92.83,93.83,93.31,101.21,101.53,99.25
2022-07-22,92.43,93.78,99.88,100.74,99.42,94.57,92.83,93.83,93.31,101.21,101.53
2022-07-25,94.42,92.43,93.78,99.88,100.74,99.42,94.57,92.83,93.83,93.31,101.21
2022-07-26,92.88,94.42,92.43,93.78,99.88,100.74,99.42,94.57,92.83,93.83,93.31
2022-07-27,95.29,92.88,94.42,92.43,93.78,99.88,100.74,99.42,94.57,92.83,93.83
2022-07-28,94.65,95.29,92.88,94.42,92.43,93.78,99.88,100.74,99.42,94.57,92.83
2022-07-29,96.75,94.65,95.29,92.88,94.42,92.43,93.78,99.88,100.74,99.42,94.57
2022-08-01,92.39,96.75,94.65,95.29,92.88,94.42,92.43,93.78,99.88,100.74,99.42
2022-08-02,93.22,92.39,96.75,94.65,95.29,92.88,94.42,92.43,93.78,99.88,100.74
2022-08-03,89.74,93.22,92.39,96.75,94.65,95.29,92.88,94.42,92.43,93.78,99.88
2022-08-04,87.56,89.74,93.22,92.39,96.75,94.65,95.29,92.88,94.42,92.43,93.78
2022-08-05,88.08,87.56,89.74,93.22,92.39,96.75,94.65,95.29,92.88,94.42,92.43
2022-08-08,89.93,88.08,87.56,89.74,93.22,92.39,96.75,94.65,95.29,92.88,94.42
2022-08-09,89.67,89.93,88.08,87.56,89.74,93.22,92.39,96.75,94.65,95.29,92.88
2022-08-10,91.2,89.67,89.93,88.08,87.56,89.74,93.22,92.39,96.75,94.65,95.29
2022-08-11,93.53,91.2,89.67,89.93,88.08,87.56,89.74,93.22,92.39,96.75,94.65
2022-08-12,91.46,93.53,91.2,89.67,89.93,88.08,87.56,89.74,93.22,92.39,96.75
2022-08-15,88.85,91.46,93.53,91.2,89.67,89.93,88.08,87.56,89.74,93.22,92.39
2022-08-16,86.16,88.85,91.46,93.53,91.2,89.67,89.93,88.08,87.56,89.74,93.22
2022-08-17,87.69,86.16,88.85,91.46,93.53,91.2,89.67,89.93,88.08,87.56,89.74
2022-08-18,90.11,87.69,86.16,88.85,91.46,93.53,91.2,89.67,89.93,88.08,87.56
2022-08-19,90.44,90.11,87.69,86.16,88.85,91.46,93.53,91.2,89.67,89.93,88.08
2022-08-22,90.36,90.44,90.11,87.69,86.16,88.85,91.46,93.53,91.2,89.67,89.93
2022-08-23,93.25,90.36,90.44,90.11,87.69,86.16,88.85,91.46,93.53,91.2,89.67
2022-08-24,94.4,93.25,90.36,90.44,90.11,87.69,86.16,88.85,91.46,93.53,91.2
2022-08-25,92.19,94.4,93.25,90.36,90.44,90.11,87.69,86.16,88.85,91.46,93.53
2022-08-26,92.39,92.19,94.4,93.25,90.36,90.44,90.11,87.69,86.16,88.85,91.46
2022-08-29,96.19,92.39,92.19,94.4,93.25,90.36,90.44,90.11,87.69,86.16,88.85
2022-08-30,91.17,96.19,92.39,92.19,94.4,93.25,90.36,90.44,90.11,87.69,86.16
2022-08-31,89.03,91.17,96.19,92.39,92.19,94.4,93.25,90.36,90.44,90.11,87.69
2022-09-01,86.22,89.03,91.17,96.19,92.39,92.19,94.4,93.25,90.36,90.44,90.11
2022-09-02,86.48,86.22,89.03,91.17,96.19,92.39,92.19,94.4,93.25,90.36,90.44
2022-09-04,88.25,86.48,86.22,89.03,91.17,96.19,92.39,92.19,94.4,93.25,90.36
2022-09-05,88.96,88.25,86.48,86.22,89.03,91.17,96.19,92.39,92.19,94.4,93.25
2022-09-06,86.51,88.96,88.25,86.48,86.22,89.03,91.17,96.19,92.39,92.19,94.4
2022-09-07,81.63,86.51,88.96,88.25,86.48,86.22,89.03,91.17,96.19,92.39,92.19
2022-09-08,83.07,81.63,86.51,88.96,88.25,86.48,86.22,89.03,91.17,96.19,92.39
2022-09-09,86.36,83.07,81.63,86.51,88.96,88.25,86.48,86.22,89.03,91.17,96.19
2022-09-12,87.41,86.36,83.07,81.63,86.51,88.96,88.25,86.48,86.22,89.03,91.17
2022-09-13,86.89,87.41,86.36,83.07,81.63,86.51,88.96,88.25,86.48,86.22,89.03
2022-09-14,88.05,86.89,87.41,86.36,83.07,81.63,86.51,88.96,88.25,86.48,86.22
2022-09-15,84.65,88.05,86.89,87.41,86.36,83.07,81.63,86.51,88.96,88.25,86.48
2022-09-16,84.76,84.65,88.05,86.89,87.41,86.36,83.07,81.63,86.51,88.96,88.25
2022-09-19,85.36,84.76,84.65,88.05,86.89,87.41,86.36,83.07,81.63,86.51,88.96
2022-09-20,83.94,85.36,84.76,84.65,88.05,86.89,87.41,86.36,83.07,81.63,86.51
2022-09-21,82.43,83.94,85.36,84.76,84.65,88.05,86.89,87.41,86.36,83.07,81.63
2022-09-22,83.03,82.43,83.94,85.36,84.76,84.65,88.05,86.89,87.41,86.36,83.07
2022-09-23,78.25,83.03,82.43,83.94,85.36,84.76,84.65,88.05,86.89,87.41,86.36
2022-09-26,76.18,78.25,83.03,82.43,83.94,85.36,84.76,84.65,88.05,86.89,87.41
2022-09-27,77.81,76.18,78.25,83.03,82.43,83.94,85.36,84.76,84.65,88.05,86.89
2022-09-28,81.24,77.81,76.18,78.25,83.03,82.43,83.94,85.36,84.76,84.65,88.05
2022-09-29,80.42,81.24,77.81,76.18,78.25,83.03,82.43,83.94,85.36,84.76,84.65
2022-09-30,78.72,80.42,81.24,77.81,76.18,78.25,83.03,82.43,83.94,85.36,84.76
2022-10-03,82.7,78.72,80.42,81.24,77.81,76.18,78.25,83.03,82.43,83.94,85.36
2022-10-04,85.5,82.7,78.72,80.42,81.24,77.81,76.18,78.25,83.03,82.43,83.94
2022-10-05,86.84,85.5,82.7,78.72,80.42,81.24,77.81,76.18,78.25,83.03,82.43
2022-10-06,87.59,86.84,85.5,82.7,78.72,80.42,81.24,77.81,76.18,78.25,83.03
2022-10-07,91.35,87.59,86.84,85.5,82.7,78.72,80.42,81.24,77.81,76.18,78.25
2022-10-10,89.84,91.35,87.59,86.84,85.5,82.7,78.72,80.42,81.24,77.81,76.18
2022-10-11,87.97,89.84,91.35,87.59,86.84,85.5,82.7,78.72,80.42,81.24,77.81
2022-10-12,86.06,87.97,89.84,91.35,87.59,86.84,85.5,82.7,78.72,80.42,81.24
2022-10-13,87.95,86.06,87.97,89.84,91.35,87.59,86.84,85.5,82.7,78.72,80.42
2022-10-14,84.65,87.95,86.06,87.97,89.84,91.35,87.59,86.84,85.5,82.7,78.72
